~MMSI,Longitude,Latitude,Speed Over Ground (SOG),Course Over Ground (COG),Creation Time Local,Vessel Name,Call Sign,AIS Message Type,Time Stamp,Ship Type,Length,Beam,Destination
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:58,,,1,30,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:58,,,1,12,,,,
235080605,-0.1174,51.5098,0.1,266.9,13/03/2019 16:25:58,,,1,48,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:59,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:25:59,,,1,50,,,,
232012297,-0.0690,51.5043,0.1,296.8,13/03/2019 16:25:59,,,1,56,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:25:59,,,1,41,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:59,,,1,30,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:00,,,1,12,,,,
235080605,-0.1174,51.5098,0.1,266.9,13/03/2019 16:26:00,,,1,48,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:26:00,,,1,59,,,,
235093748,-0.1065,51.5104,0.3,38.4,13/03/2019 16:26:00,,,1,59,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:00,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:01,,,1,50,,,,
232012297,-0.0690,51.5043,0.1,296.8,13/03/2019 16:26:02,,,1,56,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:26:02,,,1,41,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:02,,,1,30,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:02,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:02,,,1,12,,,,
235080605,-0.1174,51.5098,0.1,266.9,13/03/2019 16:26:02,,,1,48,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:26:02,,,1,59,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:02,,,1,00,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:02,,,1,50,,,,
232012297,-0.0690,51.5043,0.1,296.8,13/03/2019 16:26:02,,,1,56,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:03,,,1,30,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:03,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:03,,,1,12,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:26:04,,,1,59,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:04,,,1,00,,,,
235052117,-0.1227,51.5017,0.3,234.7,13/03/2019 16:26:04,,,1,02,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:04,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:04,,,1,50,,,,
232012297,-0.0690,51.5043,0.1,296.8,13/03/2019 16:26:04,,,1,56,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:04,,,1,30,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:05,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:05,,,1,12,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:26:05,,,1,59,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:05,,,1,00,,,,
235052117,-0.1227,51.5017,0.3,234.7,13/03/2019 16:26:05,,,1,02,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:05,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:06,,,1,50,,,,
232012297,-0.0690,51.5043,0.1,296.8,13/03/2019 16:26:06,,,1,56,,,,
235078641,-0.1112,51.5087,4.1,87.8,13/03/2019 16:26:06,,,1,04,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:06,,,1,30,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:06,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:07,,,1,12,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:26:07,,,1,59,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:07,,,1,00,,,,
235052117,-0.1227,51.5017,0.3,234.7,13/03/2019 16:26:07,,,1,02,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:07,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:07,,,1,50,,,,
235078641,-0.1112,51.5087,4.1,87.8,13/03/2019 16:26:08,,,1,04,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:08,,,1,30,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:08,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:08,,,1,12,,,,
235093748,-0.1065,51.5104,0.1,113.0,13/03/2019 16:26:09,,,1,07,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:09,,,1,00,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:09,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:09,,,1,50,,,,
235078641,-0.1112,51.5087,4.1,87.8,13/03/2019 16:26:09,,,1,04,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:10,,,1,30,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:10,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:10,,,1,12,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:11,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:11,,,1,50,,,,
235080605,-0.1174,51.5098,0.0,360.0,13/03/2019 16:26:12,,,1,10,,,,
235078641,-0.1112,51.5087,4.1,87.8,13/03/2019 16:26:12,,,1,04,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:12,,,1,30,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:12,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:12,,,1,12,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:12,,,1,00,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:12,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:13,,,1,50,,,,
235080605,-0.1174,51.5098,0.0,360.0,13/03/2019 16:26:13,,,1,10,,,,
235078641,-0.1112,51.5087,4.1,87.8,13/03/2019 16:26:13,,,1,04,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:13,,,1,30,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:13,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:14,,,1,12,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:26:14,,,1,12,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:14,,,1,00,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:14,,,1,12,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:14,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:14,,,1,50,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:15,,,1,30,,,,
235057011,-0.1012,51.5105,5.0,43.6,13/03/2019 16:26:15,,,1,13,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:15,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:15,,,1,12,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:26:16,,,1,12,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:16,,,1,00,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:16,,,1,12,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:16,,,1,32,,,,
235053188,-0.1121,51.5103,7.1,264.3,13/03/2019 16:26:16,,,1,14,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:16,,,1,50,,,,
235092958,-0.0785,51.5070,0.7,292.8,13/03/2019 16:26:16,,,1,15,,,,
235057011,-0.1012,51.5105,5.0,43.6,13/03/2019 16:26:17,,,1,13,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:17,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:17,,,1,12,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:26:18,,,1,12,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:18,,,1,00,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:18,,,1,12,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:18,,,1,32,,,,
235053188,-0.1121,51.5103,7.1,264.3,13/03/2019 16:26:18,,,1,14,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:18,,,1,50,,,,
235092958,-0.0785,51.5070,0.7,292.8,13/03/2019 16:26:18,,,1,15,,,,
235057011,-0.1012,51.5105,5.0,43.6,13/03/2019 16:26:19,,,1,13,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:19,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:19,,,1,12,,,,
235093748,-0.1065,51.5104,0.1,6.7,13/03/2019 16:26:19,,,1,17,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:19,,,1,00,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:19,,,1,12,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:19,,,1,32,,,,
235053188,-0.1121,51.5103,7.1,264.3,13/03/2019 16:26:19,,,1,14,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:20,,,1,50,,,,
235092958,-0.0785,51.5070,0.7,292.8,13/03/2019 16:26:20,,,1,15,,,,
235057011,-0.1012,51.5105,5.0,43.6,13/03/2019 16:26:20,,,1,13,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:20,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:20,,,1,12,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:21,,,1,00,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:21,,,1,12,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:21,,,1,32,,,,
235053188,-0.1121,51.5103,7.1,264.3,13/03/2019 16:26:21,,,1,14,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:21,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:21,,,1,20,,,,
235057011,-0.1012,51.5105,5.0,43.6,13/03/2019 16:26:22,,,1,13,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:22,,,1,20,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:22,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:22,,,1,12,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:23,,,1,00,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:23,,,1,12,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:23,,,1,32,,,,
235053188,-0.1121,51.5103,7.1,264.3,13/03/2019 16:26:23,,,1,14,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:23,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:23,,,1,20,,,,
235057011,-0.1012,51.5105,5.0,43.6,13/03/2019 16:26:24,,,1,13,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:24,,,1,20,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:24,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:24,,,1,12,,,,
235093883,-0.1060,51.5103,0.0,360.0,13/03/2019 16:26:24,,,1,22,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:24,,,1,00,,,,
235052117,-0.1228,51.5017,0.4,194.8,13/03/2019 16:26:24,,,1,23,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:24,,,1,12,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:25,,,1,32,,,,
235053188,-0.1121,51.5103,7.1,264.3,13/03/2019 16:26:25,,,1,14,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:25,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:25,,,1,20,,,,
235057011,-0.1012,51.5105,5.0,43.6,13/03/2019 16:26:25,,,1,13,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:25,,,1,20,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:25,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:26,,,1,12,,,,
235093883,-0.1060,51.5103,0.0,360.0,13/03/2019 16:26:26,,,1,22,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:26,,,1,00,,,,
235052117,-0.1228,51.5017,0.4,194.8,13/03/2019 16:26:26,,,1,23,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:26,,,1,12,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:27,,,1,32,,,,
235053188,-0.1121,51.5103,7.1,264.3,13/03/2019 16:26:27,,,1,14,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:27,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:27,,,1,20,,,,
235057011,-0.1012,51.5105,5.0,43.6,13/03/2019 16:26:27,,,1,13,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:27,,,1,20,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:27,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:27,,,1,12,,,,
235093883,-0.1060,51.5103,0.0,360.0,13/03/2019 16:26:28,,,1,22,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:26:28,,,1,00,,,,
235052117,-0.1228,51.5017,0.4,194.8,13/03/2019 16:26:28,,,1,23,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:28,,,1,12,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:26:28,,,1,32,,,,
235053188,-0.1121,51.5103,7.1,264.3,13/03/2019 16:26:28,,,1,14,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:28,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:28,,,1,20,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:29,,,1,20,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:29,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:29,,,1,12,,,,
235093883,-0.1060,51.5103,0.0,360.0,13/03/2019 16:26:29,,,1,22,,,,
235093748,-0.1065,51.5104,0.1,179.0,13/03/2019 16:26:29,,,1,28,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:30,,,1,12,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:30,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:30,,,1,20,,,,
235054667,-0.1209,51.5045,6.0,168.3,13/03/2019 16:26:30,,,1,29,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:30,,,1,20,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:30,,,1,00,,,,
235099766,-0.0780,51.5064,8.8,291.1,13/03/2019 16:26:31,,,1,29,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:31,,,1,12,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:31,,,1,29,,,,
235093883,-0.1060,51.5103,0.0,360.0,13/03/2019 16:26:31,,,1,22,,,,
235093748,-0.1065,51.5104,0.1,179.0,13/03/2019 16:26:31,,,1,28,,,,
235052117,-0.1228,51.5017,0.4,194.8,13/03/2019 16:26:31,,,1,23,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:31,,,1,12,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:32,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:32,,,1,20,,,,
235054667,-0.1209,51.5045,6.0,168.3,13/03/2019 16:26:32,,,1,29,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:26:32,,,1,20,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:32,,,1,00,,,,
235099766,-0.0780,51.5064,8.8,291.1,13/03/2019 16:26:32,,,1,29,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:32,,,1,12,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:33,,,1,29,,,,
235093883,-0.1060,51.5103,0.0,360.0,13/03/2019 16:26:33,,,1,22,,,,
235052117,-0.1228,51.5017,0.4,194.8,13/03/2019 16:26:33,,,1,23,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:33,,,1,12,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:33,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:33,,,1,20,,,,
235054667,-0.1209,51.5045,6.0,168.3,13/03/2019 16:26:34,,,1,29,,,,
235093883,-0.1058,51.5104,0.0,360.0,13/03/2019 16:26:34,,,1,32,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:34,,,1,00,,,,
235099766,-0.0780,51.5064,8.8,291.1,13/03/2019 16:26:34,,,1,29,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:34,,,1,12,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:34,,,1,29,,,,
235093883,-0.1060,51.5103,0.0,360.0,13/03/2019 16:26:34,,,1,22,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:35,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:35,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:35,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:35,,,1,20,,,,
235054667,-0.1209,51.5045,6.0,168.3,13/03/2019 16:26:35,,,1,29,,,,
235093883,-0.1058,51.5104,0.0,360.0,13/03/2019 16:26:35,,,1,32,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:36,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:36,,,1,12,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:36,,,1,29,,,,
235093883,-0.1060,51.5103,0.0,360.0,13/03/2019 16:26:36,,,1,22,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:36,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:36,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:37,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:37,,,1,20,,,,
235054667,-0.1209,51.5045,6.0,168.3,13/03/2019 16:26:37,,,1,29,,,,
235093883,-0.1058,51.5104,0.0,360.0,13/03/2019 16:26:37,,,1,32,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:37,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:38,,,1,12,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:38,,,1,29,,,,
235093883,-0.1060,51.5103,0.0,360.0,13/03/2019 16:26:38,,,1,22,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:38,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:38,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:38,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:39,,,1,20,,,,
235093883,-0.1058,51.5104,0.0,360.0,13/03/2019 16:26:39,,,1,32,,,,
235054667,-0.1211,51.5054,7.0,176.9,13/03/2019 16:26:39,,,1,00,,,,
235093748,-0.1065,51.5104,0.2,343.1,13/03/2019 16:26:39,,,1,38,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:39,,,1,12,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:39,,,1,29,,,,
235093883,-0.1060,51.5103,0.0,360.0,13/03/2019 16:26:40,,,1,22,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:40,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:40,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:40,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:40,,,1,20,,,,
235093883,-0.1058,51.5104,0.0,360.0,13/03/2019 16:26:41,,,1,32,,,,
235093748,-0.1065,51.5104,0.2,343.1,13/03/2019 16:26:41,,,1,38,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:26:41,,,1,12,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:26:41,,,1,39,,,,
235093883,-0.1060,51.5103,0.0,360.0,13/03/2019 16:26:41,,,1,22,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:42,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:42,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:42,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:42,,,1,20,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:26:42,,,1,41,,,,
235093883,-0.1058,51.5104,0.0,360.0,13/03/2019 16:26:42,,,1,32,,,,
235093748,-0.1065,51.5104,0.2,343.1,13/03/2019 16:26:43,,,1,38,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:26:43,,,1,39,,,,
235093883,-0.1060,51.5103,0.0,360.0,13/03/2019 16:26:43,,,1,22,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:43,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:43,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:43,,,1,50,,,,
235054667,-0.1210,51.5048,6.3,169.8,13/03/2019 16:26:44,,,1,20,,,,
235052117,-0.1228,51.5017,0.4,220.9,13/03/2019 16:26:44,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:26:44,,,1,41,,,,
235093883,-0.1058,51.5104,0.0,360.0,13/03/2019 16:26:44,,,1,32,,,,
235093748,-0.1065,51.5104,0.2,343.1,13/03/2019 16:26:44,,,1,38,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:26:44,,,1,39,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:45,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:45,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:45,,,1,50,,,,
235093883,-0.1058,51.5104,0.0,360.0,13/03/2019 16:26:46,,,1,32,,,,
235093748,-0.1065,51.5104,0.2,343.1,13/03/2019 16:26:46,,,1,38,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:26:46,,,1,39,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:26:46,,,1,42,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:47,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:47,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:26:47,,,1,50,,,,
235052117,-0.1228,51.5017,0.4,220.9,13/03/2019 16:26:47,,,1,42,,,,
235093883,-0.1058,51.5104,0.0,360.0,13/03/2019 16:26:47,,,1,32,,,,
235093748,-0.1065,51.5104,0.2,343.1,13/03/2019 16:26:48,,,1,38,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:26:48,,,1,39,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:26:48,,,1,42,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:50,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:50,,,1,32,,,,
235093883,-0.1058,51.5104,0.0,360.0,13/03/2019 16:26:50,,,1,32,,,,
235093748,-0.1065,51.5104,0.2,343.1,13/03/2019 16:26:50,,,1,38,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:26:50,,,1,39,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:26:50,,,1,42,,,,
235080605,-0.1174,51.5098,0.3,266.9,13/03/2019 16:26:50,,,1,48,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:50,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:50,,,1,32,,,,
235093883,-0.1058,51.5104,0.0,360.0,13/03/2019 16:26:51,,,1,32,,,,
235093748,-0.1065,51.5104,0.2,343.1,13/03/2019 16:26:51,,,1,38,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:26:51,,,1,39,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:26:51,,,1,42,,,,
235080605,-0.1174,51.5098,0.3,266.9,13/03/2019 16:26:52,,,1,48,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:52,,,1,12,,,,
235054667,-0.1207,51.5040,4.7,159.1,13/03/2019 16:26:52,,,1,50,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:52,,,1,32,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:26:53,,,1,51,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:26:53,,,1,39,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:26:53,,,1,42,,,,
235080605,-0.1174,51.5098,0.3,266.9,13/03/2019 16:26:53,,,1,48,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:54,,,1,12,,,,
235054667,-0.1207,51.5040,4.7,159.1,13/03/2019 16:26:54,,,1,50,,,,
